text,class
roszczenia zgłoszone po wizycie lub zabawie uznane zostaną za niepowstałe na placu zabaw. nie ponoszą odpowiedzialności za bezpieczeństwo osób i dzieci,KLAUZULA_ABUZYWNA
"Przesłanki zmiany oprocentowania Rachunku określa Regulamin. Odsetki są naliczane począwszy od dnia wpływu środków na Rachunku, do dnia poprzedzającego wypłatę i dopisywane są w trybie miesięcznym, w ostatnim dniu miesiąca kalendarzowego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli Członkini Klubu zalega z płatnościami za dwa miesiące, opłata za resztę okresu obowiązywania umowy staje się natychmiast wymagalna, a karta dostępu zostanie zablokowana do czasu uregulowania należnych opłat.",KLAUZULA_ABUZYWNA
§44 1.Kasa może żądać od pożyczkobiorcy/kredytobiorcy poddania się egzekucji w formie aktu notarialnego. Koszty poddania się egzekucji w formie aktu notarialnego ponosi pożyczkobiorca/ kredytobiorca.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Reklamacje będą rozpatrywane przez BOSiR w terminie 14 dni od daty ich złożenia. 4.Zwrot opłaty rezerwacyjnej nie jest możliwy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
® oplata za wyżywienie (zwrot za każdy dzień nieobecności Dziecka). © dodatkowe wynagrodzenie za usługi świadczone ponad normę czasu pracy Przedszkola.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Umowa ulega automatycznemu przedłużeniu na czas nieoznaczony,KLAUZULA_ABUZYWNA
Decyzja w wyżej wymienionej sprawie musi zapaść i zostać przekazana Rodzicom najpóźniej do 31 stycznia danego roku szkolnego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zaistnienia co najmniej jednej z wymienionych poniżej ważnych przyczyn, Pożyczkodawca ma prawo wypowiedzenia niniejszej umowy lub Pożyczkodawca ma prawo wstrzymać się z wypłatą części lub całości Pożyczki do czasu wyjaśnienia sprawy oraz zażądania od Pożyczkobiorcy zwrotu w terminie 7 dni całej wypłaconej kwoty Pożyczki przelewem na rachunek bankowy nr , tj. w przypadku: 4) braku dołożenia starań przez Pożyczkobiorcę niezbędnych do skutecznego zabezpieczenia, np. w postaci przewłaszczenia Lokalu na zabezpieczenie do dnia",KLAUZULA_ABUZYWNA
"Wysokość opłat za wydanie dokumentów, wynosi: 5) opłata za wydanie duplikatu każdego z w/w dokumentów wzrasta o 50%.",KLAUZULA_ABUZYWNA
73.Zlecenie stałe - Zlecenie płatnicze obciążania rachunku Płatnika określoną kwotą i uznawaniu rachunku Odbiorcy tą kwotą z częstotliwością i w terminach określonych przez Płatnika. ZASADY OGÓLNE RODZAJE PROWADZONYCH RACHUNKÓW.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zleceniobiorca nie zwraca opłaty za świadczenia usług wynikających z niniejszej umowy za okres pobytu w szpitalu.,KLAUZULA_ABUZYWNA
Koszty takiej weryfikacji obciążają Bank. Bank jako uprawniony do otrzymania świadczenia na wypadek zgonu 4.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Strony niniejszej umowy ustalają, iż umowa zostaje zrealizowana jeżeli nieruchomość zostanie zbyta w trakcie trwania umowy’",BEZPIECZNE_POSTANOWIENIE_UMOWNE
4.Pożyczkobiorca nie ponosi kosztów związanych z odstąpieniem od umowy o pożyczkę. W przypadku spełnienia świadczenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
".. Pożyczkobiorca oświadcza, że zgadza się i akceptuje warunki podane przez",KLAUZULA_ABUZYWNA
"§ 3 Używanie Karty oraz dokonywanie, potwierdzanie i rozliczanie Transakcji",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku nieodebrania Pensjonariusza z Pensjonatu w ww. terminie Zleceniodawca i Pensjonariusz są solidarnie zobowiązani do zapłaty miesięcznie opłaty za bezumowne korzystanie przez Pensjonariusza z Pensjonatu w wysokości bieżącej opłaty miesięcznej za pobyt w Pensjonacie stosowanej przez Zleceniobiorcę, a w przypadku gdyby te opłaty były różne dla Pensjonariuszy Pensjonatu – w wysokości odpowiadającej średniej opłat miesięcznych obowiązujących Pensjonariuszy w Pensjonacie w danym czasie",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Prowizja od wypłat gotówki w kraju,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Biorę na siebie pełną odpowiedzialność za wszelkie ewentualne szkody wyrządzone w wyniku niewłaściwego użytkowania markera paintballowego.,KLAUZULA_ABUZYWNA
"2.Autoryzacja Abonentów dokonywana jest za pośrednictwem kodu abonenckiego lub weryfikacji okazanego dokumentu tożsamości. Operator zastrzega możliwość żądania dodatkowych dokumentów, jeżeli tożsamość Abonenta budzi wątpliwości.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"DOSTĘP DO RACHUNKU §2 1.Bank otwiera i prowadzi następujące rodzaje rachunków bankowych w złotych i walutach, określone w odpowiednich Tabelach:  a) rachunki oszczędnościowo-rozliczeniowe,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
ZABEZPIECZENIE NA NIERUCHOMOŚCI OSOBY TRZECIEJ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Przedszkole prowadzi i przechowuje dokumentacje zgodnie z odrębnymi przepisami. 3.Przedszkole posiada adres internetowy : www.tequesta.pl DYREKTOR ZA.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koszty takiej weryfikacji obciążają Bank. Kredytu przez Bank Cesja praw z4.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zmiana obowiązuje począwszy od pierwszego dnia okresu rozliczeniowego następującego po wygaśnięciu ochrony ubezpieczeniowej. W dniu zawarcia umowy, oprocentowanie obniżone wynosi ..%, a oprocentowanie Kredytu (bez obniżenia oprocentowania) %.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Za rzeczy pozostawione w szafkach otwartych lub nieprawidłowo zamkniętych, pieniądze i przedmioty wartościowe kierownictwo pływalni nie ponosi odpowiedzialności",KLAUZULA_ABUZYWNA
"W przypadku zwłoki Abonenta w uiszczeniu opłaty przekraczającej dni, Operator wysyła pisemne wezwanie do zapłaty w dodatkowym terminie 7 dni z pouczeniem, że brak płatności w tym terminie spowoduje zaprzestanie świadczenia usług.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Za szkody materialne powstałe w skutek nieprawidłowego korzystania ze zjeżdżalni odpowiada korzystający, a w przypadku niepełnoletnich ich opiekunowie i rodzice.",KLAUZULA_ABUZYWNA
z o.o. oraz z pozostałymi Załącznikami i akceptuje je w całości.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Abonent oświadcza, że treść postanowień wszystkich poszczególnych zapisów wynikających z niniejszej umowy została z nim indywidualnie uzgodniona oraz po zapoznaniu się z ich ostatecznie indywidualnie uzgodnioną treścią tj. z treścią niniejszej umowy podpisując się pod treścią niniejszej umowy Abonent jako konsument oświadcza, że w pełni rozumie i w pełni akceptuje płynące z nich dla niego wszelkie skutki prawne.",KLAUZULA_ABUZYWNA
ZASADY KORZYSTANIA Z KOMPLEKSU „GORĄCY POTOK”1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Dom Seniora może rozwiązać umowę ze skutkiem natychmiastowym gdy Mieszkaniec łamie rażąco obowiązujący regulamin.,KLAUZULA_ABUZYWNA
"Nabywca oświadczył ponadto, że wyraża zgodę na obciążenie nieruchomości wspólnej nieodpłatnymi, na czas nieokreślony służebnościami przesyłu na rzecz dostawców mediów oraz nieodpłatnymi, na czas nieokreślony służebnościami przechodu i przejazdu, innymi niż ustanowione na dzień zawarcia niniejszej umowy i w związku z tym udziela pełnomocnictwa do dokonania opisanych wyżej czynności – na warunkach według wyboru pełnomocnika. Z uwagi na charakter czynności opisanych wyżej, Nabywca jako Mocodawca zrzeka się prawa odwołania niniejszych pełnomocnictwa, które to pełnomocnictwo będzie nie wygasającym ze śmiercią Mocodawcy.",KLAUZULA_ABUZYWNA
"15.Wypłata z rachunku Lokaty osoby małoletniej na podstawie dyspozycji opiekuna, kuratora lub zarządcy, niezależnie od kwoty, wymaga zezwolenia sądu opiekuńczego. 16.Małoletni Posiadacz nie może udzielać pełnomocnictw.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
-korzystania ze świadczeń zdrowotnych przysługujących na podstawie odrębnych przepisów. 2) Obowiązkiem mieszkańca jest: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
SPRZEDAŻ § 1. Towary 1. Wszystkie Produkty oferowane w Sklepie są nowe i nie mają wad.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku rezygnacji .., zwrot dokumentów nastąpi po całkowitym uregulowaniu wszelkich zaległych opłat. i przedstawieniu karty obiegowej.",KLAUZULA_ABUZYWNA
"Złożenie oświadczenia o nieekwiwalentności wartości Lokalu w stosunku do kwoty udzielonej Pożyczki nie wyłącza możliwości podnoszenia przez Pożyczkobiorcę ewentualnych zarzutów w stosunku do postanowień umowy Pożyczki, w tym dotyczących abuzywności postanowień umowy Pożyczki czy podnoszenia okoliczności w zakresie nieekwiwalentności wartości nieruchomości w stosunku do wierzytelności Pożyczkodawcy w ewentualnym sporze z Pożyczkodawcą.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"akceptacja Regulaminu zwalnia od odpowiedzialności za jakiekolwiek szkody, za wyjątkiem szkód wyrządzonych umyślnie odpowiedzialności za kradzież, zaginięcie, zniszczenie lub uszkodzenie w przedmiotach , wniesionych i pozostawionych na terenie – za wyjątkiem szkód wyrządzonych umyślnie",KLAUZULA_ABUZYWNA
"Wykonawca zobowiązuje się do wykonania stylizacji oraz cięcia peruki/tupetu, na zlecenie i za zgodą zamawiającego, usługa płatna , Wykonawca nie ponosi odpowiedzialności za stylizację oraz cięcie wykonane na zlecenie i za zgodą Zamawiającego",KLAUZULA_ABUZYWNA
"Strony ustalają, że w sytuacji, gdy powierzchnia przedmiotowego lokalu mieszkalnego po jego wybudowaniu nie będzie większa lub mniejsza od przyjętej w tym akcie notarialnym nabywca może wyrazić zgodę na zmianę powierzchni lokalu i korektę ceny lub odstąpić od umowy, jeżeli nie akceptuje zmiany.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Zgłoszenie przez Odbiorcę zastrzeżeń do wysokości faktury nie wstrzymuje jej zapłaty. 3.W przypadku nadpłaty zalicza się ją na poczet przyszłych należności.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Umowa zawarta jest na okres dwóch lat kształcenia zgodnie z programem nauczania i Statutem. Po upływie dwóch lat kształcenia Słuchacz ma prawo do rozwiązania Umowy. Wymaga się by podanie złożone zostało pisemnie do dnia 15.01. Po złożeniu wypowiedzenia Umowa zostaje rozwiązana z chwilą spłaty pełnej kwoty czesnego za dwa lata i każdy kolejny rozpoczęty rok nauki.,KLAUZULA_ABUZYWNA
"Skreślenie dziecka z listy dzieci uczęszczających do szkoły stanowi podstawę do wypowiedzenia przez szkołę umowy z zachowaniem jednomiesięcznego terminu wypowiedzenia ze skutkiem na koniec miesiąca kalendarzowego. W przypadku, gdy skreślenie dziecka z listy dzieci uczęszczających do szkoły następuje wyłącznie z powodu rażącego naruszenia przez Szkołę istotnych postanowień umowy, rodzic/opiekun prawny może wypowiedzieć umowę w trybie natychmiastowym, wskazując konkretną przyczynę wypowiedzenia. .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.Rodzice/Opiekunowie Prawni osobiście zgłaszają chęć korzystania z posiłków. 7.Rodzice/Opiekunowie prawni uiszczają odpłatność za catering po zakończeniu danego miesiąca.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"15.Dzieci objęte są ubezpieczeniem NW przez cały rok. §12 1.W przedszkolu każda grupa powierzona jest jednemu lub dwóm opiekunom, którzy odpowiedzialni są za bezpieczeństwo dzieci.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Umowa może zostać rozwiązana przez Rodziców z jednomiesięcznym okresem wypowiedzenia, liczonym od miesiąca następującego po miesiącu otrzymania wypowiedzenia, tylko w przypadku zmiany lub braku modyfikacji czesnego i / lub innych obowiązkowych płatności przy zastosowaniu wynikającego z sytuacji opisanych w . Okres wypowiedzenia składanego przez Rodzica/ów przed rozpoczęciem Roku Przedszkolnego zaczyna bieg od pierwszego dnia Roku Przedszkolnego. Okres dla którego Rodzic złożył Deklarację Wakacyjną w trakcie Roku Przedszkolnego nie zalicza się do okresu wypowiedzenia, z wyjątkiem Deklaracji Wakacyjnej wskazującej na kwotę Czesnego równą regularnej miesięcznej kwocie czesnego.",KLAUZULA_ABUZYWNA
". może przed terminem rozwiązać umowę w przypadku: odmowy przez rodziców dziecka współpracy z w procesie kształcenia, opieki i wychowania dziecka.",KLAUZULA_ABUZYWNA
Umowy zabezpieczeniowe sporządza się w odpowiedniej ilości egzemplarzy stosownie do formy zabezpieczenia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Sprzedawca pokrywa koszty uzasadnionych Reklamacji, w zakresie wymaganym przez obowiązujące przepisy oraz koszty dostarczenia Towaru od Kupującego do Sprzedawcy do wysokości wynikającej z najodpowiedniejszego dla danego produktu sposobu dostarczenia.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"gdy wypowiedzenie umowy nastąpiło z przyczyn zależnych od Najemcy, Wynajmujący może obciążyć Najemcę karą umowną w wysokości równowartości czynszu, jaki Najemca byłby zobowiązany uiszczać do końca okresu, na jaki umowa została zawarta",KLAUZULA_ABUZYWNA
Niniejsza regulacja nie uchybia odpowiedzialności osobistej ucznia za powstałą szkodę wynikającej z obowiązujących przepisów prawa. 7.Integralną częścią umowy jest Statut i Regulaminy Szkoły.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"16.Jemy i pijemy tylko przy stolikach. 17.Nie wchodzimy na teren zabaw z jedzeniem i piciem (dotyczy także: lizaków, cukierków , gum do żucia itp.)",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku odstąpienia od umowy pobrana zaliczka nie będzie zwrócona, a jeśli ZLECENIODAWCA odstąpi od umowy Zleceniobiorca będzie zmuszona do obciążenia ZLECENIODAWCY kwotą równą",KLAUZULA_ABUZYWNA
W wypadku opóźnienia w zapłacie jest zobowiązany do pokrycia wszelkich kosztów podjętych niezbędnych czynności,KLAUZULA_ABUZYWNA
a)pochwała ucznia na forum oddziału; b)pochwała ucznia na forum Szkoły;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Kontakt telefoniczny z klientem w celu przypomnienia o konieczności uregulowania zadłużenia ■ pierwszy kontakt w 8 dniu opóźnienia. Przesłanie monitu lub wezwania do zapluty w 15 dniu opóźnienia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Oświadczam, że zapoznałem się z Regulaminem parku linowego i w pełni go akceptuję",KLAUZULA_ABUZYWNA
W przypadku uporczywego naruszania regulaminu Przedsiębiorca może upomnieć użytkownika. Po dwukrotnym upomnieniu może zażądać opuszczenia parku.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Sala zabaw nie ponosi odpowiedzialności za rzeczy zgubione lub pozostawione,KLAUZULA_ABUZYWNA
e)przygotowanie uczniów do samodzielności w życiu dorosłym. 6.W szkole powołuje się zespół ds. pomoc psychologiczno-pedagogicznej uczniom posiadającym orzeczenie o potrzebie kształcenia specjalnego zwany dalej Zespołem Wspierającym.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
- rozwiązania Umowy; - nie naliczania należnych odsetek i prowizji (dotyczy zamrożonych środków).,BEZPIECZNE_POSTANOWIENIE_UMOWNE
§ 14Postanowienia końcowe i zmiana Regulaminu 1. Regulamin obowiązuje od dnia opublikowania na stronie Sklepu Internetowego i zastępuje poprzednio obowiązujące regulaminy Sklepu Internetowego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W przypadku zwłoki Dewelopera z zawarciem Umowy Przeniesienia Własności Nabywcy przysługuje kara umowna w wysokości Ceny za każdy dzien opóźnienia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nabywca oświadcza, że w przypadku takiej konieczności udzieli Deweloperowi stosownego pełnomocnictwa (pełnomocnictw) do ustanowienia wymienionych wyżej praw – w terminie dni od daty otrzymania wezwania do udzielenia pełnomocnictwa /pełnomocnictw.",KLAUZULA_ABUZYWNA
Tryb postępowania reklamacyjnego paragraf § 39,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Korzystanie z sauny jest równoznaczne z tym, że osoba zapoznała się i akceptuje wszystkie przepisy regulaminu.",KLAUZULA_ABUZYWNA
zastrzega sobie prawo zmiany wysokości opłat z miesięcznym powiadomieniem.,KLAUZULA_ABUZYWNA
4.Rada Pedagogiczna współpracuje ze wszystkimi pracownikami Przedszkola w zakresie kształtowania wspólnej polityki wychowawczej. 5.Rada Pedagogiczna zbiera się na obowiązkowych zebraniach zgodnie z harmonogramem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Klient przyjmuje odpowiedzialność finansową za wszelkie uszkodzenia sprzętu powstałe po opuszczeniu wypożyczalni, w tym za zdarzenia losowe typu przebicie koła czy pogięcie części roweru w wyniku upadku.",KLAUZULA_ABUZYWNA
Inne postanowienia § 3,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Rzeczywista wysokość rat odsetkowych lub rat kapitałowo-odsetkowych zostanie określona w Harmonogramie Spłat. 7. Spłata następuje zgodnie z Harmonogramem Spłat.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.Użytkownik ma prawo do zwrotu biletu z zastrzeżeniem ust. 9. Po zalogowaniu do swojego konta lub w otrzymanym e-mailu należy użyć opcji Zwrot biletu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.Uchwały Rady Pedagogicznej zapadają zwykłą większością głosów w obecności co najmniej członków Rady. 6.Dyrektor wstrzymuje wykonanie uchwał niezgodnych z przepisami prawda.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
(Termin liczy się od dnia otrzymania towaru). Procedura W tym czasie należy poinformować nas o swojej decyzji pisząc na adres sklep@fotoplus.pl (mailto:sklep@fotoplus.pl) Prześlemy niezwłocznie mailowe potwierdzenie otrzymania tej informacji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.W imieniu Operatora umowę o świadczenie usług telekomunikacyjnych zawiera osoba upoważniona przez Operatora. 3,Abonent zawiera umowę o świadczenie usług telekomunikacyjnych osobiście lub przez należycie umocowanego przedstawiciela.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koniec opcji z ubezpieczeniem 5. Wysokość kosztu wskazanego w ust. 2 lit.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koniec opcji z kredytowaniem kosztów Koszty ponoszone przez Kredytobiorcę Zasady kontynuacji ubezpieczenia,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"338555105; fax. 033 855 51 05 •Korespondencję do Organizatora kieruje się na adres wskazany w części I pkt.2 na piśmie, przesyłką poleconą.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Przedszkole zastrzega sobie prawo do dodatkowych dni wolnych od pracy (np. Wielkanoc, Wigilia, 1-szy i 3-ci maja, 11-ty listopada, sytuacje losowe itp.)-po zebraniu informacji od Rodziców/ Opiekunów prawnych, z której wynikać będzie, że frekwencja w danych dniu wyniesie poniżej . dzieci.",KLAUZULA_ABUZYWNA
3)Wysokość wypisowego i czesnego ustala Dyrektor Szkoły. 4)Wpisowe jest opłatą jednorazową i bezzwrotną.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadkach dotyczących ważnych przyczyn osobistych niemożliwych do przewidzenia uniemożliwiających uczestnictwo w kursie na co najmniej zajęciach, uczestnikowi przysługuje prawo ubiegania się o zwrot części opłaty za niewykorzystane zajęcia w wysokości % przypadającej na nie opłaty za kurs",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Ewentualne spory wynikające z niniejszej umowy będą rozstrzygane przez sąd właściwy dla siedziby powoda.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W przypadku późniejszej rezygnacji z pobytu zwrot zaliczki nastąpi w całości.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
§ 11 Prawo odstąpienia,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"12.Wpłaty dokonywane przez Pożyczkobiorcę na spłatę pożyczki SKOK zalicza w następującej kolejności na poczet:  a)opłat z tytułu zwrotu kosztu ubezpieczenia,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
